Landmark,"1300 South University Avenue Ann Arbor, MI 48104",Studio,1,Apartment,"$2,000 ","Earliest Move-In:        12/21/18                    Lease End:                5/31/19","Pets Allowed (Cats, Dogs)",Garage Parking,http://offcmp.us/l4wqlb,42.274566,-83.7328219
University Towers Apartment- In need of one or two Roommates,"536 South Forest Avenue Ann Arbor, MI 48104",2,1,Apartment,"$2,000 ",Move-In: Available Now,Pets Not Allowed,No Parking,http://offcmp.us/c4jxfq,42.2753227,-83.7333555
3 BedRoom House Immediate Occupancy,"915 Woodlawn Avenue Ann Arbor, MI 48104",3,2,House,"$2,000 ",Move-In: Available Now                Subletting allowed,Pets Not Allowed,Off-Street Parking,http://offcmp.us/yp0qhr,42.2652385,-83.7372831
3 bedRoom close to campus! Washer and dryer included!,"119 East Liberty Street Ann Arbor, MI 48104",3,1,Apartment,"$2,100 ",Move-In: Available Now,Pets Not Allowed,No Parking,http://offcmp.us/trth0y,42.2797295,-83.7476569
University Towers,"536 South Forest Avenue Ann Arbor, MI 48104",2,1,Apartment,"$2,100 ","Earliest Move-In:        1/1/19                    Lease End:                4/27/19",Pets Not Allowed,On-Street Parking,http://offcmp.us/n5j3hk,42.2753227,-83.7333555
4 BedRoom House on S. Forest w/ parking; close to campus.,"1153 South Forest Avenue Ann Arbor, MI 48104",4,1.5,House,"$2,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/sxynqk,42.2671036,-83.7328011
Arbor Blu,"624 Church Street Ann Arbor, MI 48104",1,1,Apartment,"$2,200 ",Move-In: Available Now                Subletting allowed,Pets Not Allowed,"Garage Parking, On-Street Parking",http://offcmp.us/rmhy8x,42.273928,-83.7348346
"Adding 1-2 girls to University Towers lease! Walk to campus, close to tons of restaurants!","536 South Forest Avenue Ann Arbor, MI 48104",2,1,Apartment,"$1,100 ","Move-In: Aug 21, 2019",Pets Not Allowed,No Parking,http://offcmp.us/49n78r,42.2753227,-83.7333555
"$560 / 1800 ft - 4 Bdrm, 2 Full Bath (City Bus 1.8 Mile to UM North Campus)","2303 Pontiac Trail Ann Arbor, MI 48105",4,2,House,$560 ,"Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/v86dxm,42.3067039,-83.7353326
Beautiful two story Condo 3 BR and 2.5 BA.  (Off Zeeb and Liberty),"Ann Arbor, MI 48103",3,2.5,Condo,"$2,300 ",Move-In: Available Now,Pets Not Allowed,Garage Parking,http://offcmp.us/o46wrm,42.2475863,-83.8260884
1540 Pacakard #2,"1540 Packard #2 Ann Arbor, MI 48104",4,2,Apartment,"$2,300 ","Move-In: Sep 1, 2019",Pets Not Allowed,"Garage Parking, Off-Street Parking",http://offcmp.us/dk424q,42.2626124,-83.7320541
ECIR Room in a 3-bedRoom Apartment at an international community near Central Campus,"921 Church St Ann Arbor, MI 48104-3436",3,1,Room,$795 to $850,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/haeagy,42.2709154,-83.7341084
DJW,"1125 White Street Apt 2 Ann Arbor, MI 48104",4,2,Apartment,"$2,440 ",Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/f0blsk,42.2682129,-83.7390677
"3 bed, 2 bath on State Street near Michigan Stadium - Discount for signing in November!","1710 South State Street Ann Arbor, MI 48104",3,2,House,"$2,450 ","Move-In: Aug 1, 2019","Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/sx8frz,42.2575948,-83.740468
915 S Division/ 3BD Apts available Fall 2019,"915 South Division Street Ann Arbor, MI 48104",3,1,Apartment,"$2,475 ","Move-In: Aug 25-Sep 1,  2019                Subletting allowed",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/mfwhp0,42.270431,-83.744002
PRIVATE BEDRoom Winter 2019 Sublet - Close to central campus!!,"315 Packard Street Ann Arbor, MI 48104",3,1,Apartment,$825 ,"Move-In: Dec 19, 2018                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/qzwmzp,42.27544,-83.7456652
201 Koch Avenue,"201 Koch Avenue Ann Arbor, MI 48103",4,2,House,"$2,500 ",Move-In: Available Now,Pets Not Allowed,On-Street Parking,http://offcmp.us/5d9byq,42.2718439,-83.7507686
Extra large Room for 1 or 2 people in great House near football stadium,"1211 S 7th St Ann Arbor, MI 48103",3,2,House,$895 ,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/9sln2h,42.2660222,-83.7579874
213 Beakes Street,"213 Beakes Street Ann Arbor, MI 48104",4,1,House,"$2,700 ",Move-In: Available Now,Pets Allowed,Off-Street Parking,http://offcmp.us/kk6dfz,42.2858354,-83.7465677
PentHouse Apartment,"624 Church Street Ann Arbor, MI 48104",3,3,Apartment,"$900 to $1,050","Move-In: Dec 20, 2018                Subletting allowed",Pets Not Allowed,Garage Parking,http://offcmp.us/7qx9xv,42.273928,-83.7348346
1131 Church #102,"1131 Church St Ann Arbor, MI 48104",4,2,Apartment,$700 to $750,Move-In: Available Now,Pets Not Allowed,On-Street Parking,http://offcmp.us/brfzga,42.2682436,-83.7340046
1133 Michigan Street,"1133 Michigan Avenue Ann Arbor, MI 48104",4,2,House,"$2,800 ",Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/x6x3k7,42.2668445,-83.7343781
Landmark Apartments,"1300 South University Avenue Ann Arbor, MI 48104",4,2,Apartment,$700 to $800,"Earliest Move-In:        12/17/18                    Lease End:                5/20/19","Pets Allowed (Cats, Dogs)",Garage Parking,http://offcmp.us/0bhnfr,42.274566,-83.7328219
ECIR Room in a 2-bedRoom Apartment at an international learning community near Central Campus,"921 Church St Ann Arbor, MI 48104-3436",2,1,Room,"$1,445 to $1,625",Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/t7ajuh,42.2709154,-83.7341084
"Cute and homey w/ porch close to athletics, Ross, IM","Ann Arbor, MI 48104",4,2,House,$740 ,"Move-In: Aug 30, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/0q8tly,42.2660881,-83.7146001
801 East Catherine,"801 East Catherine Ann Arbor, MI 48104",4,1,Room,$750 to $940,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/a8vmr0,42.2832339,-83.7394825
4 Br Unit in a Duplex,"806 East Kingsley Street Ann Arbor, MI 48104",4,1,Duplex,"$3,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,On-Street Parking,http://offcmp.us/h7s3cx,42.284689,-83.739441
"5-bedRoom, 6-person House w/ great Housemates looking for 1 more person","525 Linden Street Ann Arbor, MI 48104",5,2,House,$615 ,"Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/w6wk4t,42.2754364,-83.7280829
533 Elm Street- 5 bedRoom House on U of M campus at cross roads of Gedes and Elm.,"533 Elm Street Ann Arbor, MI 48104",5,1.5,House,"$3,100 ","Move-In: Sep 1, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/763jpd,42.2758636,-83.7302826
"Nice Apartment in a quiet neighborhood,Furnished, 2019 School Year","1302 S. Forest Ann Arbor, MI 48104",5,2,Apartment,"$3,150 ","Move-In: Aug 20, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/zf6jkm,42.2656864,-83.7328426
"S&H 920, LLC.","920 Greenwood Avenue Ann Arbor, MI 48104",4,1,House,$800 ,"Move-In: May 27, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/8s9sj3,42.2693616,-83.7376151
"4-bedRoom near CCRB, S. University available for 2019-2020","Ann Arbor, MI 48104",4,2,House,"$3,200 ","Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/0rjs6m,42.2660881,-83.7146001
520 Linden #1 or #2,"520 Linden Ann Arbor, MI 48104",4,2,Apartment,"$3,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,"Garage Parking, Off-Street Parking, On-Street Parking",http://offcmp.us/5y6g8t,42.2759659,-83.72851
Five BedRoom recently remodel off street parking and heating and water included.,"1033 Packard Street Ann Arbor, MI 48104",5,2,Apartment,"$3,250 ","Move-In: Sep 1, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/2c509c,42.2669307,-83.7359551
921 Sylvan Ave - Ann Arbor,"921 Sylvan Ave Ann Arbor, MI 48104",4,2,House,"$3,300 ","Move-In: May 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/z2781h,42.2666873,-83.7371171
4 BedRoom Apartment - 931 Greenwood,"931 Greenwood Avenue Ann Arbor, MI 48104",4,1,Apartment,"$3,300 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/9qfn07,42.2696165,-83.7373662
1701 Hill,"1701 Hill Street Ann Arbor, MI 48104",4,2.5,House,"$3,320 ","Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/xplrka,42.2731526,-83.7270037
Courtyard Student Apartment,"1780 Broadway Street Ann Arbor, MI 48105",4,4,Apartment,$839 ,"Earliest Move-In:        1/1/19                    Lease End:                8/5/19",Pets Not Allowed,"Garage Parking, Off-Street Parking, On-Street Parking",http://offcmp.us/st7t46,42.2966336,-83.7211162
Kerrytown Location,"547 Detroit Street Ann Arbor, MI 48104",4,2.5,Apartment,"$3,600 ","Move-In: Aug 18, 2019                Subletting allowed","Pets Considered (Cats, Dogs)","Off-Street Parking, On-Street Parking",http://offcmp.us/9h9a03,42.286207,-83.744146
930 Church St. Unit B,"930 Church St Ann Arbor, MI 48104",3,3,Apartment,"$1,250 ","Move-In: Jun 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/0sk7q4,42.2704598,-83.7348969
603 E Hoover Ave,"603 East Hoover Avenue Ann Arbor, MI 48104",5,2,House,"$3,750 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/yk66d3,42.2698431,-83.7415158
Foundry Lofts,"413 East Huron Street Ann Arbor, MI 48104",3,3,Apartment,"$1,264 ","Move-In: May 3-Aug 29,  2019                Subletting allowed","Pets Allowed (Cats, Dogs)",Garage Parking,http://offcmp.us/zm8n40,42.2815404,-83.7432378
Zaragon Place Apartments,"619 East University Avenue Ann Arbor, MI 48104",4,2,Apartment,$999 ,"Earliest Move-In:        12/25/18                    Move-Out:                4/30/20",Pets Considered,Off-Street Parking,http://offcmp.us/34dyqr,42.2742103,-83.7354364
Walk to Nursing School,"806 East Kingsley Street Ann Arbor, MI 48104",5,2,Duplex,"$4,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/klx06n,42.284689,-83.739441
Landmark,"1300 South University Avenue Ann Arbor, MI 48104",4,2,Apartment,"$1,000 to $1,250","Earliest Move-In:        12/22/18                    Move-Out:                6/30/19",Pets Allowed,No Parking,http://offcmp.us/5tvl8z,42.274566,-83.7328219
Subletting 1-4 Rooms in Zaragon Place (Winter 2019),"619 East University Avenue Ann Arbor, MI 48104",4,2,Apartment,"$1,000 ","Move-In: Dec 14, 2018",Pets Not Allowed,Garage Parking,http://offcmp.us/qsxpc4,42.2742103,-83.7354364
Room available in central campus 6bed/2bath House,"1209 Packard St Ann Arbor, MI 48104",6,2,House,$675 ,"Move-In: Jan 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/d261ff,42.2655447,-83.7344611
5-bedRoom House plus optional Efficiency Apartment in basement available for 2019-2020,"717 Arbor Street Ann Arbor, MI 48104",5,2,House,"$4,125 to $4,950","Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/mzxpt3,42.271208,-83.7398147
819 S. State #3,"819 S State St #3 Ann Arbor, MI 48104",6,2,Apartment,"$4,200 ","Move-In: May 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/7a3pcd,42.2711945,-83.7402709
5 Large BedRoom in Kerrytown - 215 N. Division,"215 North Division Street Ann Arbor, MI 48104",5,2,Apartment,"$4,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/g4vjrv,42.2828672,-83.7440055
"210 NORTH  THAYER ST, ANN ARBOR/ QUIET AND GREAT LOCATION/NEAR TO MEDICAL SCHOOLS.","210 North Thayer Street Ann Arbor, MI 48104",6,2,House,"$4,300 ",Move-In: Available Now,Pets Not Allowed,"Garage Parking, Off-Street Parking",http://offcmp.us/dbx5pw,42.2825515,-83.7394514
"$550/Room for 2  to split ,furnished -private  bath great location international students","402 East Jefferson Street Ann Arbor, MI 48104",8,4,House,$550 ,"Move-In: Aug 31, 2018-Aug 29, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/bts6tk,42.2760015,-83.7440055
Crawford House #202,"1115 Willard Street Ann Arbor, MI 48104",5,2,Apartment,$880 ,"Move-In: May 7, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/mh78hy,42.2739213,-83.7350629
House on East Kingsley,"419 East Kingsley Street Ann Arbor, MI 48104",6,3,House,$765 ,"Move-In: Aug 21, 2019",Pets Not Allowed,Garage Parking,http://offcmp.us/3kpr78,42.284875,-83.742578
Close to Campus House - 848 East U,"848 East University Avenue Ann Arbor, MI 48104",6,2,House,$800 ,"Earliest Move-In:        5/15/19                    Move-Out:                8/15/19",Pets Not Allowed,Off-Street Parking,http://offcmp.us/x12trg,42.2703834,-83.7359551
Landmark,"1300 South University Avenue Ann Arbor, MI 48104",4,2,Apartment,"$1,200 ","Earliest Move-In:        12/21/18                    Move-Out:                8/1/19",Pets Allowed,Garage Parking,http://offcmp.us/6frg2d,42.274566,-83.7328219
6-bedRoom 2-bathRoom near Elbel Field available for 2019-2020,"Ann Arbor, MI 48104",6,2,House,"$4,920 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/n5rjym,42.2660881,-83.7146001
947 Greenwood,"947 Greenwood Avenue Ann Arbor, MI 48104",6,2,House,"$4,947 ","Move-In: May 1, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/f9ht55,42.2696524,-83.7366191
948 Greenwood,"948 Greenwood Avenue Ann Arbor, MI 48104",7,2,House,"$4,948 ","Move-In: May 1, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/y07y5h,42.2694219,-83.7366189
"902 Packard - Fully Furnished House with Prime Location ! Walking Distance to Shops, Restaurants and","902 Packard Street Ann Arbor, MI 48104",6,3,House,"$5,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/gwqn51,42.2683578,-83.7381966
"Short term leases in historic Kerrytown House, huge bedRooms, close to central campus","Ann Arbor, MI 48104",5,2,House,"$1,000 to $1,300","Move-In: Dec 1, 2018",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/n12rp9,42.2660881,-83.7146001
925 Greenwood,"925 Greenwood Ann Arbor, MI 48104",6,2,House,"$5,100 ","Move-In: May 1, 2019                Subletting allowed",Pets Not Allowed,"Garage Parking, Off-Street Parking, On-Street Parking",http://offcmp.us/t0yajf,42.2696324,-83.7376566
Varsity Ann Arbor,"Ann Arbor, MI 48104",6,3,House,$855 ,"Move-In: Aug 30, 2019",Pets Not Allowed,Garage Parking,http://offcmp.us/wp6spy,42.2660881,-83.7146001
"926 Packard - Fully furnished House & prime location! Walking distance to campus, restaurants, shops","926 Packard St Ann Arbor, MI 48104",6,2,House,"$5,200 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/368p5c,42.2677517,-83.7376165
723 McKinley - whole House available Fall 2019,"723 McKinley Ann Arbor, MI 48104",6,2.5,House,"$5,200 ","Move-In: Aug 28, 2019                Subletting allowed",Pets Not Allowed,Garage Parking,http://offcmp.us/zjn2wj,42.2678184,-83.7395655
House close to campus. Looking for one more Roommate,"504 Lawrence Street Ann Arbor, MI 48104",6,2,House,$880 ,"Move-In: Aug 16-Sep 15,  2019",Pets Considered,On-Street Parking,http://offcmp.us/twthy1,42.2836204,-83.7426984
Vic Village,"Vic Village 1112 S University Ave Ann Arbor MI 48104 Ann Arbor, MI 48104",4,4,Apartment,"$1,330 ","Move-In: Aug 23, 2019                Subletting allowed",Pets Considered,Garage Parking,http://offcmp.us/b54b0m,42.2747901,-83.7351666
Willard,"1115 Willard Street Ann Arbor, MI 48109",6,2,Apartment,$900 ,"Earliest Move-In:        12/21/19                    Move-Out:                5/1/20",Pets Not Allowed,On-Street Parking,http://offcmp.us/90qcqr,42.2739213,-83.7350629
"Large 7 bedRooms, 2 kitchens and two baths House in Kerrytown","213 N. Division Ann Arbor, MI 48104",7,2,House,"$5,500 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/g9px6v,42.2827521,-83.7440055
Pappas rentals 6 bedRoom House,"701 Catherine Ann Arbor, MI 48104",6,2,House,"$5,600 ","Move-In: Sep 1, 2019",Pets Considered (Cats),On-Street Parking,http://offcmp.us/amw9p5,42.2831767,-83.740717
"Beautiful Victorian 7 Br/3 Bath/ 2 Lg Kitchens, Hardwood Thru-Out, 5 Mins. to Law & Business Schools","1022 Vaughn Street Ann Arbor, MI 48104",7,3,House,"$5,700 ",Move-In: Available Now,Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/1st7z2,42.2688062,-83.7365777
"Now leasing for 2019 Central campus Ross, Public policy","1004 Packard Street Ann Arbor, MI 48104",6,2.5,House,"$5,700 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/060czb,42.2674204,-83.7371997
TOTAL REMODEL WITH HUGE ADDITION! 6 BED/3 BATH CLOSE TO CAMPUS! SEEING IS BELIEVING!!,"1030 Packard Ann Arbor, MI 48104",6,3,House,"$5,950 ","Move-In: August 12, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ak006c,42.2666939,-83.7365361
"Now leasing for 2019 Prime location , fully furnished N","1006 Packard Street Ann Arbor, MI 48104",8,3,House,"$6,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/tq5jrm,42.2673398,-83.7371159
OPEN SPOT IN KERRYTOWN CO-OP House!,"307 North State Street Ann Arbor, MI 48104",10,7,House,$619 ,"Earliest Move-In:        1/1/19                    Lease End:                5/5/19",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/988kwd,42.283383,-83.741281
Availability in Kerrytown Co-op!,"307 North State Street Ann Arbor, MI 48104",10,7,House,$619 ,"Move-In: Jan 1, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/zjcqrr,42.283383,-83.741281
